route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10607,1_merged_1235633,1177592,42 - BARBOUR ST-Downtown Hartford,1,b_89029,120064
10607,1_merged_1235633,1177593,42 - BARBOUR ST-Downtown Hartford,1,b_89027,120064
10607,1_merged_1235633,1177594,42 - BARBOUR ST-Downtown Hartford,1,b_89000,120064
10607,1_merged_1235633,1177595,42 - BARBOUR ST-Downtown Hartford,1,b_89033,120064
10607,1_merged_1235633,1177596,42 - BARBOUR ST-Downtown Hartford,1,b_89031,120064
10607,1_merged_1235633,1177597,42 - BARBOUR ST-Downtown Hartford,1,b_89026,120064
10607,1_merged_1235633,1177598,42 - BARBOUR ST-Downtown Hartford,1,b_89029,120064
10607,1_merged_1235633,1177599,42 - BARBOUR ST-Downtown Hartford,1,b_89027,120064
10607,1_merged_1235633,1177600,42 - BARBOUR ST-Downtown Hartford,1,b_89000,120064
10607,1_merged_1235633,1177601,42 - BARBOUR ST-Downtown Hartford,1,b_89033,120064
10607,1_merged_1235633,1177602,42 - BARBOUR ST-Downtown Hartford,1,b_89031,120064
